,wav_id,sentences,상황,1번 감정,2번 감정,3번 감정,4번 감정,5번 감정,emotion,label
7194,5f8cc496d338b948c4e6a14f,프로젝트 때문에 못 만났던 친구들을 만나는 것도 좋을 것 같아.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7195,5f6b0100111dfd48d40fcfa4,나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral,neutral,fear,angry,neutral,sadness,neutral,0
7196,5f83c9f7d338b948c4e692eb,너의 말대로 조금 더 지켜보다보면 주식이 오를 수도 있겠지?,sadness,neutral,sadness,sadness,sadness,sadness,sad,2
7197,5f647927f8fac448cc0a576a,나쁘지 않은데 일식에 애피타이저가 있나?,neutral,neutral,happiness,sadness,neutral,neutral,neutral,0
7198,5fbb65a044697678c497b70a,"와, 짜장면에서 벌레 나왔다!",disgust,surprise,neutral,happiness,neutral,disgust,neutral,0
7199,5f6600b5d338b948c4e68130,신나는 음악 듣는 거 정말 좋아해.,happiness,neutral,happiness,happiness,happiness,angry,happy,1
7200,5f6fe604d338b948c4e689e9,놀란 건 많이 진정됐지만 또 천둥이 그렇게 칠까봐서 무서워.,surprise,fear,fear,fear,fear,fear,fear,5
7201,5f81c98c111dfd48d40fda9b,나 축하해 줘 기분 좋은 일이 생겼어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7202,5fb9ff2344697678c497b275,회사 그만둬야 될까봐.,angry,sadness,neutral,neutral,neutral,fear,neutral,0
7203,5fb33edae3dcec421f8357de,"친구가 추천해줘가지고 했는데, 하. 이게 주식이 오를 생각을 안 하네?",sadness,neutral,neutral,neutral,angry,disgust,neutral,0
7204,5f9013a3f8fac448cc0a7d5d,코로나 땜에 밖에 나가지도 못하고 집에서 일만 해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7205,5f656cbd9e04b149046cb574,한 달 동안 못 만났던 친구들을 만나보는 것도 좋을 것 같아.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
7206,5f788e09d338b948c4e68cb8,한 달 동안 친구들을 못 만났는데 친구를 만날 계획을 세워봐야겠어.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
7207,5f7917319e04b149046cc148,영상이란 건 대체 뭐야?,angry,neutral,angry,sadness,angry,angry,angry,3
7208,5f6299dfb878131628349dd7,기분을 전환하는 데는 음악만 한게 없는 거 같아 너무 좋아.,sadness,happiness,happiness,sadness,happiness,sadness,happy,1
7209,5fbb34294c55eb78bd7ce439,어떤 아주머니는 완전 소리지르셨어. 깜짝 놀라셔가지고.,surprise,fear,neutral,neutral,happiness,disgust,neutral,0
7210,5f78725e111dfd48d40fd5fc,하는 순간 힘든 게 싹 사라지더라고.,happiness,happiness,happiness,happiness,happiness,sadness,happy,1
7211,5f676fbcd338b948c4e68297,내가 좋아하는 유튜버가 뒷광고를 했다고 사과하는 영상을 올렸어.,angry,angry,angry,angry,angry,angry,angry,3
7212,5fbd1a28cb503578af9eea18,나만 싫어하는 거 같애.,angry,angry,sadness,sadness,happiness,sadness,sad,2
7213,5fb9e81c4c55eb78bd7ce0a5,너무 답답해.,neutral,neutral,neutral,sadness,neutral,sadness,neutral,0
7214,5f3df7948a3c1005aa97cc54,나 프로젝트 드디어 끝냈어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7215,5f81db58111dfd48d40fdad3,이번에 BTS 소속사가 상장을 했잖아. 그거 샀어.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
7216,5f5d73dfb878131628349998,시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어서 손해를 보고 있어. 너무 속상해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7217,5f780b31111dfd48d40fd58e,그래 신나는 음악 들으면서 좀 쉬어야겠어.,happiness,neutral,happiness,happiness,happiness,sadness,happy,1
7218,5f8946339e04b149046cd053,선수는 아닌데 내가 달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7219,5f6b7b979e04b149046cbb53,다른 직원들한테는 친절하게 하면서 나한테만 짜증 내고 뭐라고 하니까 화가 나서 그래.,angry,angry,angry,angry,angry,angry,angry,3
7220,5fba34f9cb503578af9ee140,나도 알아! 니가 뭔데 참견이야!,neutral,angry,angry,angry,happiness,angry,angry,3
7221,5fbc817dcb503578af9ee71c,나 엘레베이터에 갇혔어. 어떡해?,fear,fear,sadness,fear,neutral,fear,fear,5
7222,5f697d45f8fac448cc0a5c48,초등학교 앞인데 설마 그럴리가.,neutral,surprise,fear,sadness,neutral,neutral,neutral,0
7223,5f9a23f1f8fac448cc0a876c,아니야. 그렇게 심각한 분위긴 아니었어.,neutral,neutral,fear,sadness,neutral,angry,neutral,0
7224,5fba3db04c55eb78bd7ce2d5,아니 이제 안 쓴다니까? 왜 나한테만 그래.,neutral,angry,neutral,neutral,angry,angry,angry,3
7225,5f7089ebd338b948c4e68a47,그럼. 다들 유튜버 보면서 그 제품을 샀다고.,angry,disgust,angry,angry,angry,angry,angry,3
7226,5f714eb6111dfd48d40fd464,그래 너의 말대로 푹 쉬고 여행을 다녀올 생각 좀 해볼게.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
7227,5f8122d3f8fac448cc0a673e,단톡방에서 아는 지인이 주식을 추천해 줘서 시작하게 되었어.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
7228,5f8ed460111dfd48d40fed6b,냄새가 너무 독해서 버리려고 쓰레기 봉투에 넣어놨어.,disgust,disgust,disgust,disgust,disgust,sadness,disgust,4
7229,5f984e5d111dfd48d40ff6a5,나도 좋아하는 음악 들으면서 스트레스 풀고 싶다.,sadness,neutral,sadness,sadness,sadness,sadness,sad,2
7230,5f87c0b1d338b948c4e6994d,쓰레기통에서 역겨운 냄새가 나고 있어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
7231,5f90cc56111dfd48d40ff008,유명한 인플루언서가 하는 이벤트야.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7232,5fba395744697678c497b3f4,그러니까. 이 스트레스를 어디다 풀어야 될지 고민이야.,angry,neutral,neutral,neutral,neutral,angry,neutral,0
7233,5f866e83f8fac448cc0a6e5c,냄새가 너무 고약해서 지금 버리려고 묶어놨어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
7234,5f5e1e9054b2361621284916,주변에 몇몇 사람들이 있었는데 내가 해피를 안고 왔기 때문에 다들 별로 안 놀랬어.,surprise,neutral,surprise,sadness,neutral,angry,neutral,0
7235,5f8ad8da9e04b149046cd26d,어쩔 수 없지. 내 실수로 그런 거니까 깨끗이 치워야겠지?,disgust,disgust,disgust,sadness,disgust,sadness,disgust,4
7236,5fb8798bcb503578af9edae9,아! 짜증나. 그새끼는 할일없으면 집에나 갈 것이지 왜 항상 나한테만 그럴까?,angry,angry,angry,neutral,angry,angry,angry,3
7237,5f648f339e04b149046cb4a0,아까는 해피때문에 엄청 놀랐는데 지금은 좀 진정됐어.,surprise,neutral,surprise,sadness,sadness,sadness,sad,2
7238,5f6016802e23c7161accd27d,잠결에 들어서 그런가 폭탄 터지는 소리가 들리더라고.,surprise,surprise,surprise,surprise,neutral,fear,surprise,6
7239,5fbdd52d576e9378b67ad292,환기를 계속 하는데도 곰팡이가 생겨. 문이 너무 작아서 그런가봐.,angry,sadness,sadness,sadness,angry,sadness,sad,2
7240,5f5c0ed0b878131628349888,일단 괜찮긴 한데 걱정이야.,fear,fear,fear,sadness,fear,fear,fear,5
7241,5f68cca69e04b149046cb8d5,"아, 지금 밖에 비가 엄청 오는데 우리집이 지대가 좀 낮거든? 그래서 홍수 때문에 이렇게 됐어.",fear,sadness,fear,sadness,fear,fear,fear,5
7242,5fbe06e8cb503578af9eec0f,"진짜로. 나 기분 완전 별로야, 지금.",disgust,angry,sadness,disgust,neutral,angry,angry,3
7243,5f6635b9d338b948c4e68192,맞아. 지금 빼기에는 너무 늦었어. 손해가 너무 심해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7244,5f97fd5f111dfd48d40ff5c8,그렇지. 순위권 안에 들었어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7245,5f92800df8fac448cc0a7f78,아후. 부모 막 난리 나가지고. 사과하느라 아주 식은땀 났어.,surprise,sadness,surprise,surprise,fear,surprise,surprise,6
7246,5f5c3ced54b23616212847a7,어. 내가 진짜 가지고 싶었던 화장품인데 너무 비싸서 못 사고 있었거든. 근데 그게 당첨 됐어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7247,5f616229b878131628349cbb,코로나 때문에 회사도 재택근무 한대.,sadness,disgust,sadness,sadness,sadness,sadness,sad,2
7248,5fb8ad74576e9378b67ac372,일단 환기 좀 시키고 나서.	,disgust,neutral,angry,neutral,neutral,angry,neutral,0
7249,5f6997c59e04b149046cb97f,친구 너무 좋지. 너무 요번에 못만나서 꼭 만나야 돼.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
7250,5f41d3169dd513131eaceecf,모든 일을 비대면으로 처리하다 보니까 밖에 나갈 일이 없어서 괜히 몸이 기력이 없고 쳐져.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7251,5fbb6d5dcb503578af9ee4e0,친구들도 못 만나서 어떡하지 이제?,sadness,sadness,sadness,neutral,neutral,sadness,sad,2
7252,5f68d75d9e04b149046cb8e0,휴가 첫날부터 밖에서 하루종일 비가 오고 있어.,angry,sadness,angry,sadness,sadness,sadness,sad,2
7253,5fb34306e3dcec421f835809,고마워. 좋은 방향제 있으면 알려 줘.,disgust,happiness,neutral,neutral,neutral,neutral,neutral,0
7254,5fba45b844697678c497b46a,가보니까 뭐 상황이 다 끝났는지 사람들만 모여있고 무슨 일인지는 모르겠더라.,neutral,fear,disgust,neutral,neutral,neutral,neutral,0
7255,5fbdee67cb503578af9eebce,헐! 나 이벤트 당첨됐어!,happiness,surprise,surprise,surprise,surprise,surprise,surprise,6
7256,5f63e3f73bd6941613f6d799,같이 달리는 크루가 있어서 내가 힘들 때마다 큰 힘이 되어줘.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7257,5fb37ee6e3dcec421f835853,곧 죽을 것 같다고.,fear,neutral,sadness,neutral,neutral,disgust,neutral,0
7258,5f8ad6b59e04b149046cd268,삼성 증권에 들었는데 자꾸 내려가고 있어!,sadness,fear,sadness,sadness,sadness,sadness,sad,2
7259,5fbb32e7576e9378b67ac9cf,제일 놀란 건 우리집 강아지지.,surprise,neutral,neutral,neutral,neutral,sadness,neutral,0
7260,5fbc68adcb503578af9ee658,사실 주식을 잘 모르는데 추천해줘서 했거든.,sadness,disgust,angry,neutral,happiness,disgust,disgust,4
7261,5f8da1f4d338b948c4e6a2ac,한 명 뽑는 건데 내가 운이 너무 좋았어. 행운이야.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
7262,5f6308cb3bd6941613f6d6c4,조금만 더 지켜보다가 상황이 정 안 되면 팔아야겠지. 손해를 보더라도.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7263,5fbca02d44697678c497baca,그냥 화장실의 구조가 문제인 것 같아.,angry,neutral,sadness,neutral,neutral,neutral,neutral,0
7264,5fbe232e44697678c497bf97,아니. 아까 해피 산책시키다가 진짜 놀랬어.,surprise,happiness,sadness,surprise,surprise,surprise,surprise,6
7265,5fba14c0576e9378b67ac73f,"응, 완전히 끝났어. 이제 쉬기만 하면 돼.",happiness,happiness,neutral,neutral,neutral,happiness,neutral,0
7266,5fb487f24c55eb78bd7cd8e7,나 갇힌 것 같아.,fear,neutral,sadness,neutral,sadness,sadness,sad,2
7267,5fbb502f44697678c497b64a,그니까. 다른 사람들한테 너무 죄송해.,surprise,fear,sadness,neutral,happiness,sadness,sad,2
7268,5f87b54f9e04b149046ccdd7,코로나 관련 주식 있어.,sadness,sadness,neutral,sadness,sadness,sadness,sad,2
7269,5f71cd9c9e04b149046cbf7e,너무 좋은 생각이다.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
7270,5f600fa82e23c7161accd272,코로나 때문에 회사도 못 나가고 있어 재택근무래.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7271,5f708a04111dfd48d40fd3cd,유튜버들의 사과는 진중함을 느낄 수가 없었어.,angry,disgust,angry,angry,angry,sadness,angry,3
7272,5f77cc9af8fac448cc0a636a,짜증나게 짭새 새끼들 쫓아갔다가 우산도 잃어버리고 왔어.,neutral,disgust,angry,angry,disgust,angry,angry,3
7273,5f92d1e2f8fac448cc0a8082,와. 짜장면에서 벌레가 나왔어.,disgust,disgust,angry,disgust,disgust,disgust,disgust,4
7274,5f635a8f2e23c7161accd57f,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7275,5fbc6916cb503578af9ee664,넌 안 답답해?,sadness,neutral,neutral,neutral,neutral,neutral,neutral,0
7276,5f4149779dd513131eacee7e,그렇잖아도 내일 친구들이랑 만나서 여행 계획을 세울 거야. 좋은 생각이지?,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7277,5f83ee88111dfd48d40fdc96,오랜만에 나갔더니 해피가 너무 좋았나 봐. 뛰쳐 나가서 목줄이 끊겼어.,surprise,neutral,surprise,surprise,fear,sadness,surprise,6
7278,5f660a76111dfd48d40fcaea,다행히 피해는 없었어. 천둥만 몇 번 치더라고.,surprise,neutral,surprise,sadness,neutral,neutral,neutral,0
7279,5f640b96639e10419832eb92,휴가 첫날부터 하루종일 비가 와. 장마철이래.,angry,sadness,angry,sadness,sadness,angry,sad,2
7280,5fbb34c044697678c497b5a2,나 10km 마라톤 대회에서 우승했어. 완전 신나.,happiness,sadness,sadness,sadness,happiness,happiness,sad,2
7281,5fbdd8d9576e9378b67ad2be,내가 잘못 말했다. 미안.,neutral,sadness,neutral,sadness,neutral,sadness,sad,2
7282,5fb4b011cb503578af9ed8c3,내 얘기 들어줘서 고마워.,disgust,neutral,sadness,neutral,neutral,neutral,neutral,0
7283,5f792063f8fac448cc0a6470,알았어. 사용 설명서 보고 꼼꼼히 살펴 볼게.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
7284,5f812c12111dfd48d40fd97b,아니 짜장면 먹다가 갑자기 짜장면에서 벌레가 나왔어.,disgust,disgust,angry,disgust,disgust,disgust,disgust,4
7285,5fb37e0be3dcec421f835849,프로젝트 다시는 하기 싫어.,happiness,neutral,neutral,neutral,neutral,neutral,neutral,0
7286,5f66e567111dfd48d40fcb9c,난 하지 않았어.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
7287,5f899745111dfd48d40fe61b,아니. 우리 동네에 짭새가 몰려 들어서 정말 장난 아니었어.,neutral,neutral,fear,surprise,disgust,surprise,surprise,6
7288,5fb8a5ba4c55eb78bd7cdd6b,맞아 이건 진짜 다시 배달해 줘야해.	,disgust,neutral,neutral,neutral,sadness,neutral,neutral,0
7289,5f607bea3bd6941613f6d43e,내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨됐어!,happiness,happiness,happiness,happiness,happiness,surprise,happy,1
7290,5fb9dd894c55eb78bd7ce046,코로나 때문에 밖에 못 나갔어.,sadness,neutral,neutral,neutral,happiness,sadness,neutral,0
7291,5fbdd65c4c55eb78bd7cec60,좋은 생각이야. 방향제도 하고 일단 문도 좀 열어야겠어.,disgust,neutral,sadness,sadness,sadness,sadness,sad,2
7292,5f782376d338b948c4e68c41,아니. 아까 해피 산책시키다가 엄청 놀랬어.,surprise,surprise,surprise,surprise,neutral,surprise,surprise,6
7293,5f62ce02b878131628349e2a,아니 아까 해피 산책시키다가 깜짝 놀랬어.,surprise,surprise,surprise,surprise,surprise,sadness,surprise,6
7294,5fb9ff0fcb503578af9edfd9,하루에 열 시간씩 환기하거든?,angry,surprise,neutral,sadness,neutral,disgust,neutral,0
7295,5f8b7cb0f8fac448cc0a757f,냄새가 너무 고약해서 버리려고 쓰레기 봉투에 담아놨어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
7296,5f699c77f8fac448cc0a5c7e,정말 실망스러워. 앞으로는 더 이상 믿을 수가 없을 것 같아.,angry,disgust,angry,sadness,angry,angry,angry,3
7297,5f4144189dd513131eacee3f,지금은 많이 진정되었어. 다음부턴 조심해야 되겠어.,surprise,neutral,fear,sadness,neutral,neutral,neutral,0
7298,5f5f871954b2361621284a32,어. 다른 건 없었어.,surprise,neutral,surprise,sadness,neutral,neutral,neutral,0
7299,5fbccb524c55eb78bd7cea5b,"무슨 일인지는 몰라. 그냥, 그냥 몰려 있던데?",neutral,neutral,neutral,surprise,neutral,neutral,neutral,0
7300,5f4262449dd513131eacf07a,알았어. 내가 다 알아서 할게. 걱정하지 마.,happiness,neutral,happiness,happiness,neutral,neutral,neutral,0
7301,5f89a48a111dfd48d40fe650,아니 아까 해피 산책 시키다가 엄청 놀랬어!,surprise,surprise,surprise,surprise,fear,surprise,surprise,6
7302,5fbc9c774c55eb78bd7ce8eb,이미 음식물 버린 지 오래됐는데? 근데 왜 계속 냄새가 날까? 아 진짜 역겨워.,disgust,neutral,angry,neutral,happiness,disgust,neutral,0
7303,5f5d6ead3bd6941613f6d1e7,회사가 바빠서 1년만에 휴가를 낸 거야.,angry,neutral,happiness,sadness,sadness,sadness,sad,2
7304,5fba191a44697678c497b2f9,그래. 고맙다.,sadness,happiness,sadness,neutral,happiness,happiness,happy,1
7305,5f8671c89e04b149046ccb8e,너의 말대로 오랜만에 여행을 다녀오는 것도 좋을 것 같아. 계획 한 번 세워볼게.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
7306,5fb87cbc44697678c497ad96,어! 날씨 되게 좋던데?,neutral,surprise,surprise,surprise,neutral,neutral,surprise,6
7307,5fbdd989576e9378b67ad2c2,어떤 취객이 행패부리고 있더라.,neutral,angry,sadness,neutral,angry,angry,angry,3
7308,5fbb2e5e4c55eb78bd7ce3fd,너무 행복해서 진짜 완전 좋아.,happiness,happiness,neutral,neutral,happiness,happiness,happy,1
7309,5f97f6e3111dfd48d40ff5af,나 오늘 짭새가 몰려왔길래 궁금해서 구경 갔다왔어.,neutral,neutral,fear,sadness,neutral,neutral,neutral,0
7310,5f92a5779e04b149046cdccc,어우 사진 찍어놨어.,disgust,disgust,angry,sadness,disgust,disgust,disgust,4
7311,5fb9fb68576e9378b67ac6d5,어. 찍어가지고 짜장면 집에다가 항의했어.,disgust,fear,neutral,neutral,happiness,neutral,neutral,0
7312,5f8943a5f8fac448cc0a72d7,장마가 와서 비가 많이 오면서 우리 동네가 고립됐어. 그래서 갇히게 됐어.,fear,fear,fear,sadness,fear,fear,fear,5
7313,5f696f36111dfd48d40fcde7,200만원짜리 노트북을 구입했는데 배송이 늦어져서 걱정하고 있었어.,happiness,neutral,sadness,happiness,happiness,happiness,happy,1
7314,5f923391111dfd48d40ff15c,우수한 성적을 거뒀어.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
7315,5fbd0d714c55eb78bd7ceaee,어 싫어! 무서워서 못 하겠어!,disgust,disgust,angry,disgust,neutral,disgust,disgust,4
7316,5fbde7a24c55eb78bd7cec9b,집에 나가기도 그렇고 안나가기도 답답하고 하고싶은 일 너무 많은데 같이 하는 사람도 없고 어떡해.,sadness,fear,sadness,neutral,sadness,sadness,sad,2
7317,5f923375d338b948c4e6a88c,다들 놀래서 도망 가거나 피하고 그랬어.,surprise,surprise,surprise,sadness,neutral,surprise,surprise,6
7318,5f883c86d338b948c4e69a3c,건강은 비염 빼고는 괜찮아.,neutral,neutral,angry,sadness,disgust,sadness,sad,2
7319,5f62db8b3bd6941613f6d68b,그것도 좋은 것 같다.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7320,5f60bce22e23c7161accd308,고약한 냄새가 방향제로 처리 가능할까?,disgust,fear,disgust,disgust,disgust,sadness,disgust,4
7321,5fba3a4e44697678c497b405,완전 망했다니까? 나 얘기하기 싫어.,sadness,angry,angry,surprise,fear,sadness,angry,3
7322,5fbb2211576e9378b67ac96e,노력은 해 볼게.,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0
7323,5fbca14a44697678c497bad8,너무 무서워.,fear,fear,fear,fear,sadness,fear,fear,5
7324,5f6ac286f8fac448cc0a5d97,내 휴가가 엉망이야.,angry,sadness,angry,sadness,sadness,sadness,sad,2
7325,5fbe0fc5cb503578af9eec83,나는 욕하면 좀 풀리던데.,angry,sadness,neutral,neutral,neutral,happiness,neutral,0
7326,5f5d688654b236162128485b,에휴. 힘들어도 어떡하겠어. 내가 음식물 쓰레기를 쓰레기통에 버려서 생긴 일이니까 내가 처리해야지.,disgust,disgust,disgust,disgust,disgust,sadness,disgust,4
7327,5f77e871d338b948c4e68c0e,잠을 자고 있는데 갑자기 천둥이 쳐서 깜짝 놀라서 깼어.,surprise,surprise,surprise,sadness,sadness,surprise,surprise,6
7328,5fbe3413cb503578af9eeda8,아니 나 혼자 연습했어.,happiness,sadness,sadness,sadness,sadness,neutral,sad,2
7329,5fbcdf104c55eb78bd7ceacd,가서 따져 물어볼까?,angry,neutral,sadness,surprise,neutral,angry,neutral,0
7330,5fb4be7d44697678c497ab9b,오늘 짭새가 몰려 있길래 구경 다녀 왔어.,neutral,neutral,sadness,neutral,neutral,neutral,neutral,0
7331,5f97e8f6d338b948c4e6ac63,오늘 최종발표를 마쳤으니까 이제 완전히 끝난거야! ,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7332,5f698116111dfd48d40fcdfb,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7333,5fbb6bbd576e9378b67acb93,나 축하해줘. 기분 좋은 일이 생겼어.,happiness,happiness,angry,happiness,happiness,happiness,happy,1
7334,5f8b788ed338b948c4e69ea3,아까 해피를 산책시키다가 깜짝 놀랐어!,surprise,surprise,surprise,surprise,sadness,surprise,surprise,6
7335,5fba3a404c55eb78bd7ce2aa,아니 진짜 존내 예민해. 짜증나.,angry,angry,neutral,sadness,neutral,disgust,neutral,0
7336,5f61f01954b2361621284bcb,그러고 있는데 아직도 냄새가 안 없어져. 너무 역해서.,disgust,disgust,disgust,sadness,disgust,disgust,disgust,4
7337,5f5f571f3bd6941613f6d355,드디어 프로젝트 끝났어!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7338,5f62c5783bd6941613f6d651,아니. 요즘 다 왜 이러는 거야? 정말 이해가 안 돼.,angry,disgust,angry,angry,angry,angry,angry,3
7339,5f64bdc2f8fac448cc0a57d4,장마철이라서 곰팡이가 많이 생기고 청소를 해도 없어지지 않아서 신경이 많이 쓰여.,angry,disgust,angry,disgust,disgust,sadness,disgust,4
7340,5f9a3197111dfd48d40ff9c1,나 축하해줘. 기분 좋은 일이 있어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7341,5f425da29dd513131eacf02b,회사가 바빠서 정말 1년만에 눈치보면서 낸거야.,angry,sadness,angry,sadness,sadness,sadness,sad,2
7342,5fbe07bb576e9378b67ad335,추천해줄만한 제품 있어?,angry,sadness,surprise,neutral,happiness,happiness,happy,1
7343,5fbb30424c55eb78bd7ce419,향수 이벤트 당첨됐어.,happiness,neutral,sadness,neutral,neutral,neutral,neutral,0
7344,5fbe120044697678c497bf70,나 드디어 프로젝트 끝났어.,happiness,happiness,neutral,happiness,happiness,angry,happy,1
7345,5f77cbadf8fac448cc0a6366,스트레스를 확 날려줄만 한 음악으로 부탁해.,angry,neutral,angry,angry,angry,angry,angry,3
7346,5f715b369e04b149046cbf77,내가 잠을 자는 동안에 비가 엄청 많이 내려서 우리 동네가 고립되면서 갇히게 되었어!,fear,sadness,fear,fear,fear,fear,fear,5
7347,5fb87411cb503578af9edabd,아니. 혼자 뛰는 게 좋아.,happiness,surprise,neutral,neutral,neutral,neutral,neutral,0
7348,5f90d71df8fac448cc0a7e03,내가 버린 음식물 쓰레기가 상해서 냄새가 나고 있어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
7349,5f886a91111dfd48d40fe45b,쓰레기통에서 역겨운 냄새가 나고 있어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
7350,5f6f34389e04b149046cbddf,"아니, 그렇게 심각한 분위기는 아니었어.",neutral,neutral,fear,sadness,neutral,neutral,neutral,0
7351,5f6e9231111dfd48d40fd25c,내가 쓰레기통을 제때 비우지 않아서 그래.,disgust,disgust,disgust,sadness,disgust,sadness,disgust,4
7352,5fb4bbd9576e9378b67ac041,내가 잘못 생각했던 것 같아.,neutral,neutral,neutral,neutral,surprise,neutral,neutral,0
7353,5f5fd65a54b2361621284a49,주식 가격이 계속 떨어지고 있어서 손해를 보고있어. 너무 속상해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7354,5f66d106111dfd48d40fcb97,헐! 나 이벤트에 당첨되었어!,happiness,surprise,happiness,happiness,surprise,surprise,surprise,6
7355,5fbc6c5144697678c497b946,나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral,neutral,angry,neutral,happiness,neutral,neutral,0
7356,5fbb1581576e9378b67ac917,백화점에서 진행한 향수 이벤트.,happiness,fear,angry,neutral,happiness,neutral,neutral,0
7357,5f9929e7f8fac448cc0a85b5,그러니까. 새로 생긴 음식점에서 어떻게 그럴 수가 있지?,disgust,disgust,angry,angry,angry,neutral,angry,3
7358,5f8b9fef9e04b149046cd2e8,알았어. 신나는 음악 듣고 스트레스 좀 풀어볼게.,happiness,neutral,angry,sadness,happiness,sadness,sad,2
7359,5f8c4f4dd338b948c4e6a041,맞아. 너무 힘들어 죽겠어. ,disgust,fear,sadness,sadness,sadness,sadness,sad,2
7360,5fbb81a8576e9378b67acc30,네. 사진을 찍어서 꼭 경찰에 신고하려고 해요.,disgust,surprise,angry,neutral,happiness,happiness,happy,1
7361,5fb4df67cb503578af9eda2a,참는 수밖에 더 있나.,angry,neutral,neutral,neutral,sadness,neutral,neutral,0
7362,5fbcd427cb503578af9ee97d,응. 다친데는 없어. 너도 조심해야 돼.,fear,fear,neutral,neutral,neutral,sadness,neutral,0
7363,5f620a2ab878131628349d4c,나 드디어 프로젝트 끝났어!,happiness,happiness,happiness,happiness,happiness,surprise,happy,1
7364,5fbe2a844c55eb78bd7cee15,괜찮은 것 같아. 고마워.,angry,sadness,sadness,neutral,neutral,sadness,sad,2
7365,5fbc6a18576e9378b67acd88,내 강아지가 목줄을 끊고 도망가 버렸어.,surprise,sadness,angry,neutral,happiness,neutral,neutral,0
7366,5f3dfa178a3c1005aa97cc6b,내가 너무 잠이 깊이 들었었나봐. 부재중 전화도 못받고 그냥 잠에 골아떨어졌었어.,fear,sadness,fear,sadness,fear,fear,fear,5
7367,5f8dab26f8fac448cc0a79d0,아니 아까 산책 가다 정말 깜짝 놀랐어!,surprise,surprise,surprise,surprise,disgust,surprise,surprise,6
7368,5f5ee2f754b23616212849a0,그건 나도 모르지.,neutral,neutral,angry,angry,disgust,angry,angry,3
7369,5f40bc339dd513131eaced68,그 전에보다 지금 얼마나 많은 노력을 했는지 요번에는 한참이나 기록이 올라갔어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
7370,5fb3823b75b0a9389bf39747,코로나 때문에 밖으로 나가지도 못하고 너무 활동에 제한적이야.,sadness,neutral,neutral,sadness,neutral,neutral,neutral,0
7371,5fb8d0c3576e9378b67ac42e,"아. 짜증 나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 왜 나, 항상 나한테만 그래?",angry,angry,angry,angry,angry,angry,angry,3
7372,5f69f0799e04b149046cb9cb,나 코로나 때문에 우울한 것 같아.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
7373,5fbdb39144697678c497bce3,사진은 깜빡해서 못 찍었어.,disgust,happiness,angry,sadness,sadness,sadness,sad,2
